instrument_id,name,industry,snapshot_industry,close,change_pct,close_position,volume_multiple,turnover_pct,float_cap_100m,amount_100m,breakout_distance_pct,prior14_high,day_high,day_low,five_day_return_pct,ma5,last_event,last_event_age,last_event_multiple,anchor_date,anchor_low,anchor_margin_pct,events,reset_count,min_post_anchor_close,contraction_days,current_vs_anchor_close_pct,sector_positive_ratio,sector_peer_count,screen_rank,research_score,score_components
003029.SZ,吉大正元,软件开发,垂直应用软件,17.43,-4.858078602620086,0.09090909090908895,0.8416882050814941,5.8817,30.6041169,1.8133563341999999,-9.45454545454546,19.25,18.03,17.37,-0.28604118993132976,18.034,2026-09-10,4,6.379548386416157,2026-09-10,17.22,1.2195121951219523,1,0,17.43,4,-4.909983633387882,0.7821782178217822,101,120,44.712964688475914,"{'close_strength': 1.3636363636363342, 'breakout_proximity': 0, 'recent_signal': 4.2857142857142865, 'price_momentum': 0, 'active_volume': 1.7084410254074704, 'industry_breadth': 7.821782178217822, 'turnover': 10, 'float_cap': 10, 'liquidity': 4.5333908355, 'controlled_5d_move': 5}"
600032.SH,浙江新能,电力,光伏发电,7.21,-0.2766251728907432,0.37931034482758724,0.7197086422130163,1.3869,173.37708913,2.40894443,-6.1197916666666625,7.68,7.39,7.1,3.000000000000025,7.234,2026-09-11,3,5.089155356515681,2026-09-10,6.92,4.190751445086716,2,0,7.21,0,2.269503546099294,0.8461538461538461,13,85,44.67787620595183,"{'close_strength': 5.689655172413809, 'breakout_proximity': 2.820312500000006, 'recent_signal': 5.7142857142857135, 'price_momentum': 1.2056247118487613, 'active_volume': 1.0985432110650817, 'industry_breadth': 8.461538461538462, 'turnover': 4.623, 'float_cap': 5.0649164348, 'liquidity': 5, 'controlled_5d_move': 5}"
600549.SH,厦门钨业,小金属,钨,50.6,-1.0559249120062564,0.816425120772949,1.2853053226857247,2.9666,786.289592,23.02854558,-9.48121645796064,55.9,50.98,48.91,-0.35447026388341074,49.928,2026-09-15,1,2.092625731559945,2026-09-15,50.36,0.4765687053216894,1,0,50.6,1,-1.0559249120062564,0.0,4,56,44.6329986631181,"{'close_strength': 12.246376811594235, 'breakout_proximity': 0, 'recent_signal': 8.571428571428573, 'price_momentum': 0, 'active_volume': 3.9265266134286234, 'industry_breadth': 0.0, 'turnover': 9.888666666666667, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
600710.SH,苏美达,贸易,贸易Ⅲ,11.19,-1.6695957820738294,0.4599999999999973,0.8032280244954251,1.2292,146.22525785999997,1.7880452,-5.808080808080818,11.88,11.46,10.96,-0.08928571428571397,11.47,2026-09-10,4,2.2318613542647046,2026-09-09,10.73,4.287045666356004,2,0,11.19,3,-0.08928571428571397,0.8333333333333334,12,135,44.041502548336815,"{'close_strength': 6.8999999999999595, 'breakout_proximity': 3.2878787878787734, 'recent_signal': 4.2857142857142865, 'price_momentum': 0, 'active_volume': 1.5161401224771254, 'industry_breadth': 8.333333333333334, 'turnover': 4.097333333333333, 'float_cap': 6.150989685600001, 'liquidity': 4.470113, 'controlled_5d_move': 5}"
002916.SZ,深南电路,元件,印制电路板,392.5,0.7133326490813774,0.4974905897114183,0.9289907229939046,1.1236,2610.20821,29.2775072427,-2.966625463535233,404.5,400.51,384.57,2.4002087138011996,392.068,2026-09-08,6,2.188353276099759,2026-09-08,370.01,6.078214102321566,1,0,383.3,6,2.614379084967311,0.8541666666666666,48,163,43.72850010904501,"{'close_strength': 7.462358845671274, 'breakout_proximity': 7.550061804697151, 'recent_signal': 1.428571428571429, 'price_momentum': 2.8555544151356287, 'active_volume': 2.144953614969523, 'industry_breadth': 8.541666666666666, 'turnover': 3.7453333333333334, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
603606.SH,东方电缆,电网设备,线缆部件及其他,36.06,-1.6366612111292755,0.2307692307692331,0.929295609494374,2.3869,297.4259451,7.11451379,-4.044704630122398,37.58,36.96,35.79,5.747800586510277,35.776,2026-09-11,3,2.334005926264439,2026-09-11,33.95,6.215022091310751,1,0,36.02,2,1.1500701262272095,0.8,40,107,43.314540807445816,"{'close_strength': 3.4615384615384968, 'breakout_proximity': 5.932943054816403, 'recent_signal': 5.7142857142857135, 'price_momentum': 0, 'active_volume': 2.1464780474718697, 'industry_breadth': 8.0, 'turnover': 7.956333333333333, 'float_cap': 0.10296219600000087, 'liquidity': 5, 'controlled_5d_move': 5}"
002099.SZ,海翔药业,化学制药,原料药,5.33,-0.5597014925373234,0.6428571428571433,0.4650376729744242,0.9068,86.17774789,0.78011145,-10.420168067226887,5.95,5.38,5.24,-2.5594149908592434,5.368,2026-09-14,2,2.003451122179205,2026-09-14,5.3,0.5660377358490676,1,1,5.33,2,-5.663716814159292,0.723404255319149,47,82,43.279423060743575,"{'close_strength': 9.64285714285715, 'breakout_proximity': 0, 'recent_signal': 7.142857142857143, 'price_momentum': 0.7338308457711278, 'active_volume': 0, 'industry_breadth': 7.23404255319149, 'turnover': 3.022666666666667, 'float_cap': 8.5528900844, 'liquidity': 1.9502786250000002, 'controlled_5d_move': 5}"
603196.SH,璞源材料,服装家纺,非运动服装,18.8,0.42735042735044804,0.5818181818181816,0.6928697983126934,0.637,44.5538004,0.28380933,-8.693540553666823,20.59,19.03,18.48,-1.0526315789473495,18.922,2026-09-11,3,2.25884847419983,2026-09-11,18.03,4.27066001109262,1,0,18.72,3,-2.590673575129532,0.6578947368421053,38,109,42.1966288387937,"{'close_strength': 8.727272727272723, 'breakout_proximity': 0, 'recent_signal': 5.7142857142857135, 'price_momentum': 2.3789173789174134, 'active_volume': 0.9643489915634668, 'industry_breadth': 6.578947368421053, 'turnover': 2.1233333333333335, 'float_cap': 10, 'liquidity': 0.709523325, 'controlled_5d_move': 5}"
000516.SZ,国际医学,医疗服务,医院,4.19,-0.7109004739336289,0.3846153846153904,0.7800758513245334,0.913,92.37895796,0.84401459,-4.772727272727273,4.4,4.27,4.14,-2.102803738317749,4.282,2026-09-08,6,4.307425114617247,2026-09-08,4.08,2.6960784313725616,1,0,4.19,6,-2.102803738317749,0.8,15,151,40.37913457871133,"{'close_strength': 5.769230769230856, 'breakout_proximity': 4.84090909090909, 'recent_signal': 1.428571428571429, 'price_momentum': 0.4818325434439519, 'active_volume': 1.400379256622667, 'industry_breadth': 8.0, 'turnover': 3.0433333333333334, 'float_cap': 8.304841681600001, 'liquidity': 2.1100364750000002, 'controlled_5d_move': 5}"
000791.SZ,甘肃能源,电力,水力发电,7.38,-0.2702702702702786,0.3571428571428567,0.610060066715445,0.8742,142.84966373999998,1.2496786067999999,-4.52781371280725,7.73,7.47,7.33,0.27173913043478937,7.396,2026-09-11,3,2.1492183839392975,2026-09-11,7.22,2.216066481994461,1,0,7.38,3,-0.8064516129032362,0.5,12,111,40.37043451941112,"{'close_strength': 5.3571428571428505, 'breakout_proximity': 5.208279430789125, 'recent_signal': 5.7142857142857135, 'price_momentum': 1.2162162162162022, 'active_volume': 0.550300333577225, 'industry_breadth': 5.0, 'turnover': 2.9139999999999997, 'float_cap': 6.2860134504000005, 'liquidity': 3.1241965169999997, 'controlled_5d_move': 5}"
603766.SH,隆鑫通用,汽车服务及其他,摩托车,14.7,-2.777777777777779,0.3902439024390233,1.121904675790968,0.8019,301.8706593,2.41491211,-4.6073977936405,15.41,15.2,14.38,2.225312934631396,14.598,2026-09-15,1,2.108780529790597,2026-09-14,14.05,4.62633451957295,2,0,14.7,1,-0.742741390952073,0.4444444444444444,9,55,39.74095824095246,"{'close_strength': 5.85365853658535, 'breakout_proximity': 5.08890330953925, 'recent_signal': 8.571428571428573, 'price_momentum': 0, 'active_volume': 3.10952337895484, 'industry_breadth': 4.444444444444445, 'turnover': 2.673, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
000899.SZ,赣能股份,电力,火力发电,9.56,0.42016806722691147,0.3111111111111129,0.588960620192134,1.2596,93.27479768,1.1812981841,-6.1825318940137315,10.19,9.87,9.42,-0.623700623700596,9.724,2026-09-10,4,3.6469275351415678,2026-09-10,9.51,0.525762355415349,1,0,9.52,4,-3.629032258064513,0.41379310344827586,29,122,39.049184245232,"{'close_strength': 4.666666666666694, 'breakout_proximity': 2.7262021589794028, 'recent_signal': 4.2857142857142865, 'price_momentum': 2.3669467787115193, 'active_volume': 0.4448031009606701, 'industry_breadth': 4.137931034482759, 'turnover': 4.198666666666667, 'float_cap': 8.2690080928, 'liquidity': 2.9532454602500002, 'controlled_5d_move': 5}"
002600.SZ,领益智造,消费电子,消费电子零部件及组装,12.51,-0.7930214115781098,0.6216216216216212,0.6411122616353981,1.3506,900.72008757,12.101074504499998,-8.485735186539866,13.67,12.65,12.28,0.562700964630225,12.847999999999999,2026-09-10,4,2.241602749353603,2026-09-10,12.14,3.0477759472817167,1,0,12.51,4,-2.5700934579439227,0.9213483146067416,89,134,38.3760473783195,"{'close_strength': 9.324324324324317, 'breakout_proximity': 0, 'recent_signal': 4.2857142857142865, 'price_momentum': 0.34496431403648364, 'active_volume': 0.7055613081769907, 'industry_breadth': 9.213483146067416, 'turnover': 4.502, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
600348.SH,华阳股份,煤炭开采加工,焦煤,9.18,0.21834061135370675,0.9285714285714299,0.7661246239651052,0.8945,331.1685,2.92587243,-4.175365344467641,9.58,9.2,8.92,-3.874345549738245,9.166,2026-09-09,5,2.8036870373405933,2026-09-09,8.87,3.4949267192784683,1,0,8.98,5,-3.874345549738234,0.18181818181818182,11,142,38.18370555927636,"{'close_strength': 13.928571428571448, 'breakout_proximity': 5.736951983298538, 'recent_signal': 2.8571428571428568, 'price_momentum': 2.0305676855895114, 'active_volume': 1.3306231198255258, 'industry_breadth': 1.8181818181818183, 'turnover': 2.9816666666666665, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 2.5}"
003035.SZ,南网能源,电力,电能综合服务,5.74,-0.3472222222222099,0.34782608695652273,0.5882419538667946,1.1443,217.42424312,2.4893104818,-10.172143974960868,6.39,5.89,5.66,0.17452006980802626,5.84,2026-09-11,3,2.836179752931194,2026-09-11,5.6,2.5000000000000133,1,0,5.74,2,-4.013377926421413,0.75,16,99,37.078213359463845,"{'close_strength': 5.217391304347841, 'breakout_proximity': 0, 'recent_signal': 5.7142857142857135, 'price_momentum': 1.0879629629629834, 'active_volume': 0.4412097693339728, 'industry_breadth': 7.5, 'turnover': 3.8143333333333334, 'float_cap': 3.3030302752000003, 'liquidity': 5, 'controlled_5d_move': 5}"
000625.SZ,长安汽车,汽车整车,综合乘用车,7.08,-0.5617977528089901,0.6666666666666666,0.724736526244849,0.4576,585.30510804,2.6722583367999997,-3.6734693877551017,7.35,7.11,7.02,-1.3927576601671543,7.122,2026-09-14,2,2.001183681386122,2026-09-14,7.05,0.42553191489362874,1,0,7.08,2,-2.0746887966805017,0.0,4,83,37.01200610443375,"{'close_strength': 10.0, 'breakout_proximity': 6.4897959183673475, 'recent_signal': 7.142857142857143, 'price_momentum': 0.7303370786516832, 'active_volume': 1.123682631224245, 'industry_breadth': 0.0, 'turnover': 1.5253333333333332, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
603997.SH,继峰股份,汽车零部件,车身附件及饰件,11.68,0.17152658662091813,0.47368421052631404,0.7757531074965905,0.9243,148.60054032,1.37670633,-6.033789219629925,12.43,11.88,11.5,-5.040650406504065,11.84,2026-09-08,6,2.4215722042252334,2026-09-08,11.44,2.0979020979021046,1,0,11.66,6,-4.963384865744502,0.6666666666666666,45,158,36.55987148440573,"{'close_strength': 7.1052631578947105, 'breakout_proximity': 2.949316170555112, 'recent_signal': 1.428571428571429, 'price_momentum': 1.9525443110348637, 'active_volume': 1.3787655374829528, 'industry_breadth': 6.666666666666666, 'turnover': 3.081, 'float_cap': 6.055978387200001, 'liquidity': 3.441765825, 'controlled_5d_move': 2.5}"
600104.SH,上汽集团,汽车整车,综合乘用车,11.3,-0.26478375992938785,0.7741935483871006,0.5847258655700007,0.6029,1298.9663575,7.7635125,-4.962153069806563,11.89,11.37,11.06,3.3851784080512592,11.426,2026-09-11,3,3.8678000993691066,2026-09-10,10.81,4.532839962997226,2,0,11.3,2,1.3452914798206317,0.0,4,88,35.542615730016735,"{'close_strength': 11.612903225806509, 'breakout_proximity': 4.5567703952901555, 'recent_signal': 5.7142857142857135, 'price_momentum': 1.225360400117687, 'active_volume': 0.4236293278500036, 'industry_breadth': 0.0, 'turnover': 2.0096666666666665, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
601991.SH,大唐发电,电力,火力发电,5.59,0.5395683453237377,0.7333333333333322,0.6211456700058496,1.5784,692.94138069,10.87991188,-8.360655737704914,6.1,5.63,5.48,-4.116638078902235,5.726,2026-09-10,4,2.4940414967286735,2026-09-09,5.56,0.5395683453237377,2,0,5.56,4,-4.116638078902235,0.41379310344827586,29,129,35.35665424576584,"{'close_strength': 10.999999999999982, 'breakout_proximity': 0, 'recent_signal': 4.2857142857142865, 'price_momentum': 2.5659472422062297, 'active_volume': 0.6057283500292482, 'industry_breadth': 4.137931034482759, 'turnover': 5.261333333333333, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 2.5}"
002088.SZ,鲁阳节能,建筑材料,耐火材料,7.88,0.12706480304955914,0.05882352941176378,0.5132403107079125,0.465,39.87001048,0.1867076755,-8.265424912689168,8.59,8.04,7.87,-0.25316455696203777,8.046,2026-09-11,3,2.881792156448101,2026-09-10,7.79,1.1553273427471034,2,0,7.87,2,-2.1118012422360333,0.9,10,96,34.558050736167665,"{'close_strength': 0.8823529411764567, 'breakout_proximity': 0, 'recent_signal': 5.7142857142857135, 'price_momentum': 1.8784413384159317, 'active_volume': 0.0662015535395627, 'industry_breadth': 9.0, 'turnover': 1.55, 'float_cap': 10, 'liquidity': 0.46676918875, 'controlled_5d_move': 5}"
603868.SH,飞科电器,小家电,个护小家电,30.94,-1.6216216216216162,0.2413793103448283,0.7302584384932579,0.2104,134.77464,0.28386816,-4.299412310547468,32.33,31.6,30.73,1.4196203624841308,30.982,2026-09-14,2,2.2023585910011785,2026-09-14,30.13,2.6883504812479364,1,0,30.94,2,-1.6216216216216162,0.25,4,76,32.98573865800799,"{'close_strength': 3.6206896551724244, 'breakout_proximity': 5.550881534178798, 'recent_signal': 7.142857142857143, 'price_momentum': 0, 'active_volume': 1.1512921924662893, 'industry_breadth': 2.5, 'turnover': 0.7013333333333334, 'float_cap': 6.6090143999999995, 'liquidity': 0.7096703999999999, 'controlled_5d_move': 5}"
600021.SH,上海电力,电力,火力发电,13.55,-0.513950073421432,0.37500000000000056,0.6200471739892519,0.9968,382.3641709,3.81067904,-7.1281699794379705,14.59,13.8,13.4,-0.8052708638360051,13.796,2026-09-14,2,2.1930222623916302,2026-09-11,13.41,1.043997017151388,2,0,13.55,2,-2.377521613832856,0.41379310344827586,29,77,32.946518955760155,"{'close_strength': 5.625000000000008, 'breakout_proximity': 1.3077450308430443, 'recent_signal': 7.142857142857143, 'price_momentum': 0.8100832109642802, 'active_volume': 0.6002358699462595, 'industry_breadth': 4.137931034482759, 'turnover': 3.3226666666666667, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
600113.SH,浙江东,零售,商业物业经营,30.18,0.700700700700696,0.36538461538461475,0.3806900771443516,0.8544,124.16993616,1.0656825,-12.623045744064854,34.54,30.84,29.8,-6.585620871335173,31.23,2026-09-08,6,2.8255184241768565,2026-09-08,30.0,0.6000000000000005,1,0,30.0,5,-4.584255453683205,0.7647058823529411,17,156,32.436309454304556,"{'close_strength': 5.480769230769221, 'breakout_proximity': 0, 'recent_signal': 1.428571428571429, 'price_momentum': 2.8345011678344934, 'active_volume': 0, 'industry_breadth': 7.647058823529411, 'turnover': 2.848, 'float_cap': 7.033202553599999, 'liquidity': 2.6642062500000003, 'controlled_5d_move': 2.5}"
002202.SZ,金风科技,风电设备,风电整机,18.23,-3.1349628055260315,0.0786516853932587,1.1563895851429085,4.1272,613.16697973,25.5915213094,-6.894790602655765,19.58,19.05,18.16,2.128851540616261,18.62,2026-09-11,3,2.12217677523747,2026-09-11,17.89,1.9005030743432183,1,0,18.23,1,-1.9892473118279574,0.0,5,115,31.83382301691549,"{'close_strength': 1.1797752808988806, 'breakout_proximity': 1.6578140960163528, 'recent_signal': 5.7142857142857135, 'price_momentum': 0, 'active_volume': 3.281947925714542, 'industry_breadth': 0.0, 'turnover': 10, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
600578.SH,京能电力,电力,火力发电,5.45,-0.1831501831501825,0.28571428571428664,0.5529141162922034,0.8578,364.8568445,3.13980464,-5.381944444444442,5.76,5.55,5.41,-1.9784172661870159,5.564,2026-09-10,4,2.6533436665297963,2026-09-09,5.39,1.1131725417439897,2,0,5.45,3,-1.978417266187038,0.41379310344827586,29,128,31.121763215455395,"{'close_strength': 4.2857142857143, 'breakout_proximity': 3.927083333333337, 'recent_signal': 4.2857142857142865, 'price_momentum': 1.3614163614163624, 'active_volume': 0.2645705814610172, 'industry_breadth': 4.137931034482759, 'turnover': 2.8593333333333333, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
002053.SZ,云南能投,电力,风力发电,9.66,0.0,0.2727272727272742,0.5839940524666074,0.7322,88.94162928,0.6525907256,-6.576402321083174,10.34,9.82,9.6,-2.9145728643216073,9.782,2026-09-08,6,2.8141595971951165,2026-09-08,9.54,1.2578616352201255,1,0,9.66,5,-2.8169014084507005,0.375,16,157,31.00599227632215,"{'close_strength': 4.090909090909113, 'breakout_proximity': 2.135396518375239, 'recent_signal': 1.428571428571429, 'price_momentum': 1.6666666666666665, 'active_volume': 0.419970262333037, 'industry_breadth': 3.75, 'turnover': 2.4406666666666665, 'float_cap': 8.4423348288, 'liquidity': 1.631476814, 'controlled_5d_move': 5}"
600777.SH,新潮能源,油气开采及服务,油气开采Ⅲ,4.06,0.0,0.4285714285714231,0.6262004220985056,0.3682,258.46578744,0.95245309,-4.91803278688524,4.27,4.1,4.03,-1.9323671497584405,4.077999999999999,2026-09-08,6,2.9855670931955793,2026-09-08,4.04,0.4950495049504955,1,0,4.04,6,-4.470588235294127,0.25,4,154,27.547597014707442,"{'close_strength': 6.428571428571346, 'breakout_proximity': 4.62295081967214, 'recent_signal': 1.428571428571429, 'price_momentum': 1.6666666666666665, 'active_volume': 0.6310021104925279, 'industry_breadth': 2.5, 'turnover': 1.2273333333333334, 'float_cap': 1.6613685024000004, 'liquidity': 2.381132725, 'controlled_5d_move': 5}"
600372.SH,中航机载,军工装备,航空装备Ⅲ,11.39,-1.5557476231633505,0.16666666666667038,0.7879816114275913,0.5774,551.15032274,3.18803302,-5.555555555555558,12.06,11.59,11.35,-4.606365159128956,11.68,2026-09-08,6,2.240201424037753,2026-09-08,11.27,1.0647737355812037,1,0,11.39,6,-3.310696095076393,0.75,48,161,25.95981281904277,"{'close_strength': 2.5000000000000555, 'breakout_proximity': 3.666666666666663, 'recent_signal': 1.428571428571429, 'price_momentum': 0, 'active_volume': 1.4399080571379563, 'industry_breadth': 7.5, 'turnover': 1.9246666666666667, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 2.5}"
